artist_id,artist_name,artist_genres,artist_followers,artist_popularity
1WRM9i067hd2ujxxi8FI3m,Steppenwolf,"['acid rock', 'album rock', 'blues rock', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock']",1183184,64
7m0BsF0t3K9WQFgKoPejfk,ArrDee,['uk hip hop'],217318,75
28uJnu5EsrGml2tBd7y8ts,Vintage Culture,['brazilian edm'],1565331,77
7Hjbimq43OgxaBRpFXic4x,Saba,"['alternative r&b', 'chicago rap', 'hip hop', 'rap', 'underground hip hop']",534880,68
5gAWMUQGYAteN96WM44qzo,Charlene,[],318,30
3bTAaMx9nf237AkBnGw3vL,Jeff Lynne,"['beatlesque', 'glam rock']",163625,45
7tvajt7tVprxelBp2i1BPG,DJ Roberto,[],1224,4
2D4FOOOtWycb3Aw9nY5n3c,Declan McKenna,"['indie pop', 'modern alternative rock', 'modern rock', 'rock']",765286,66
6l0DPGloCYFvs6dM7Y8Wmw,Aranda,"['gymcore', 'hard alternative', 'post-grunge']",42356,41
2p4FqHnazRucYQHyDCdBrJ,Simple Plan,"['canadian pop punk', 'canadian punk', 'canadian rock', 'pop punk']",3020590,71
4Cyr5aqgXza16isOrQNOvo,Brotherhood of Man,"['bubblegum pop', 'classic uk pop']",36005,39
6yeeXqk3RxV7l5DxmlXMnw,Bellaire,['disco house'],48687,51
5CUXWZ485yE6im34MWIvoj,Sol Calor,['beach house'],3033,40
46fHMu9KxdQwcGV9xI1L9R,Dro Kenji,"['sad rap', 'vapor trap']",51100,62
0PlXYPmSA81NdpOCHwkQB7,Postcard Boy,['san diego indie'],16829,42
3VM1OpWhRhfnGRiXbeo2Yt,Blueed,[],73,37
4N8BwYTEC6XqykGvXXlmfv,George Benson,"['adult standards', 'disco', 'jazz funk', 'jazz guitar', 'motown', 'quiet storm', 'smooth jazz', 'soul jazz', 'yacht rock']",567678,66
3LTsKAOByvXFR2UshGoxaL,Marlin's Dreaming,"['dunedin indie', 'nz indie']",21464,44
7cdRThov7spzODFHbygauO,Hans De Booij,"['dutch cabaret', 'dutch rock', 'nederpop']",4683,39
2Lgyk37aJufoDDSoU4S5nO,Hotboy Wes,['trap'],7142,50
3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,"['modern rock', 'rock']",21564323,84
23lyMLxYNPS15hpVvFNptR,Stoned Jesus,"['psychedelic doom', 'retro metal', 'space rock', 'stoner metal', 'stoner rock']",105459,42
4NHQUGzhtTLFvgF5SZesLK,Tove Lo,"['art pop', 'dance pop', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'swedish electropop', 'swedish pop', 'swedish synthpop']",2905230,77
0lwRI7lvmlRY5DiA5Xa6wQ,Lipps Inc.,"['disco', 'minneapolis sound']",81916,61
1ZikppG9dPedbIgMfnfx8k,Ike & Tina Turner,"['brill building pop', 'classic soul', 'motown', 'rock-and-roll', 'soul', 'southern soul']",220410,59
0l1nmcjqNlk9dQHb6H4sLR,Collabro,['operatic pop'],50712,46
6U53xCCVXmyimAgsBjCS8P,Jess Benko,['gen z singer-songwriter'],69919,59
08iTfBYGAG8Llyx6SkrY6F,The Harmony Group,[],9281,42
0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,"['hip hop', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",2752164,82
698hF4vcwHwPy8ltmXermq,Far East Movement,"['asian american hip hop', 'dance pop', 'edm', 'pop rap']",1071249,68
6sRKKCgwS9sDf91qyEE7JH,Break of Reality,['cello'],37654,34
05kB8yh0Bbxj73qH63Ob3C,Helen Shapiro,"['adult standards', 'brill building pop', 'classic uk pop', 'merseybeat', 'rock-and-roll']",55069,42
3KNIG74xSTc3dj0TRy7pGX,Yung Bleu,"['alabama rap', 'pop r&b', 'pop rap', 'r&b', 'trap']",952345,71
0exvkfkATkqWOJgugTjJhP,Metal Church,"['album rock', 'hard rock', 'melodic thrash', 'metal', 'old school thrash', 'speed metal', 'thrash metal', 'us power metal']",161965,42
5W10uJRsbt9bROJDKoI1Wn,Moses Sumney,"['alternative r&b', 'art pop', 'escape room', 'indie soul', 'la pop']",290125,59
0sUKrTh4bykVgGFl67aau5,Calitto,[],49,39
77qukKzmdI5BeMBR7WGUrN,Aaron Smith,['chicago house'],243989,64
6hnWRPzGGKiapVX1UCdEAC,Sam Cooke,"['adult standards', 'brill building pop', 'classic soul', 'rock-and-roll', 'soul']",1286002,69
4Imc3wiT22cuynvQNpXcVn,Wynonie Harris,"['jump blues', 'rhythm and blues', 'rock-and-roll']",13572,38
7uhvDINTTiD0XBrP9fquN1,The Hooters,"['album rock', 'mellow gold', 'new wave pop', 'philly indie', 'soft rock']",65486,54
6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,"['dance pop', 'pop', 'urban contemporary']",7326883,79
1g0fXhQMHAxlRyIBkCbuE7,Matt Simons,"['neo-singer-songwriter', 'tropical house']",194259,65
4m0HRALRlPxbZp5SwvktFX,Cities Aviv,"['escape room', 'experimental hip hop', 'memphis indie', 'psychedelic hip hop', 'underground hip hop']",23477,42
5jTtGLk1mGFMY5lQOvJYUj,bôa,[],112226,62
3zk5lgbVEre0rKRBqiKt0T,Feargal Sharkey,"['new wave pop', 'solo wave']",15754,47
2NHZXdh4W3waGwVk3CdP4T,Downplay,"['gymcore', 'hard alternative', 'post-screamo']",37265,45
1SQRv42e4PjEYfPhS0Tk9E,The Kinks,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock']",2019273,69
5rIhaCHkbFVvLJpKHWwOJD,Charles & Eddie,['neo soul'],16560,53
1OwarW4LEHnoep20ixRA0y,Robert Plant,"['album rock', 'art rock', 'blues rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'uk americana']",894274,65
13saZpZnCDWOI9D4IJhp1f,Lily Allen,"['dance pop', 'pop']",1787060,71
6xdRb2GypJ7DqnWAI2mHGn,MUNA,"['alt z', 'art pop', 'dance pop', 'electropop', 'indie pop', 'indie poptimism', 'la pop', 'metropopolis', 'pop', 'vapor soul']",175049,63
1ms7U6RHK5ox13A37q5eDG,Harmonium,"['flute rock', 'indie quebecois', 'prog quebec', 'symphonic rock']",27731,40
6V3F8MZrOKdT9fU686ybE9,Mark Morrison,['british soul'],61309,62
0fTav4sBLmYOAzKuJw0grL,Mac Ayres,"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul', 'pop', 'r&b']",444363,64
3pSSOCRaRiEVnNWnPPsO2d,Randy Rhoads,[],3062,21
6EQn1KgYQxe0bcheogqRTB,Wax,[],4417,38
32HPpJAhgnGPT3V7UOggzi,Paul Revere & The Raiders,"['brill building pop', 'bubblegum pop', 'classic garage rock', 'classic rock', 'folk rock', 'freakbeat', 'merseybeat', 'protopunk', 'psychedelic rock']",153450,45
2WzL7vIMXI4yyRWi2JE2Za,600 Breezy,"['chicago drill', 'chicago rap', 'drill']",80663,39
5BhFZpE8kUGZJiKOsYjLQM,Yeek,"['alternative r&b', 'indie r&b']",175288,59
6tUJpYN2aYiXbzAcg0pIOo,Sinéad Harnett,"['alternative r&b', 'chill r&b', 'dance pop', 'gauze pop', 'indie r&b', 'indie soul', 'pop', 'pop r&b', 'r&b', 'uk contemporary r&b']",371260,65
2Hkut4rAAyrQxRdof7FVJq,Rush,"['album rock', 'art rock', 'canadian metal', 'classic canadian rock', 'classic rock', 'hard rock', 'metal', 'progressive rock', 'rock']",1756841,68
6zpPKMhpOoG646kJgZ7RKf,Johnny Hates Jazz,"['mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'sophisti-pop', 'synthpop']",153594,53
306JHpIRGVaQd6OltnOzUO,Nine Days,"['neo mellow', 'pop rock']",78422,53
41TSOINjztNAFtwuGenWVA,Chynna,"['electra', 'escape room', 'trap queen']",93642,46
59FA7hfd0gJCIVBN0GygHg,The Bluebells,"['melancholia', 'new wave pop', 'scottish new wave', 'sophisti-pop']",7432,36
4olE3I5QU0dvSR7LIpqTXc,WATT,['modern alternative rock'],19339,65
1R6Hx1tJ2VOUyodEpC12xM,Jim Croce,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",942737,65
2gjCxL5WzDhJS8ed5orxiK,Dance 2 Trance,"['bubble trance', 'german trance']",10537,30
318uZJvyFSaPjaiYGsvjjm,Middle Of The Road,"['bubblegum pop', 'classic uk pop', 'nederpop']",63254,46
0UGvFl1tJ49Co99gaXZH9Z,Arcturus,"['avant-garde black metal', 'avant-garde metal', 'black metal', 'jazz metal', 'norwegian black metal', 'norwegian metal', 'sci-fi metal', 'symphonic black metal']",53854,33
1zgVVdHt2QiytBSufPLLaV,Swank Doral,[],23,35
6QNkSI0c63lCTNXpHDBiqP,Ace,['classic uk pop'],9075,46
6YXarbjg36ODFPez0PnOlD,At The Gates,"['death metal', 'gothenburg metal', 'melodic death metal', 'metal', 'swedish death metal', 'swedish melodeath', 'swedish metal', 'technical death metal']",189730,46
23zg3TcAtWQy7J6upgbUnj,Usher,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']",9241279,82
4AcHt3JxKy59IX7JNNlZn4,Fitz and The Tantrums,"['indie poptimism', 'la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'rock']",728778,69
4XPttwv3iZzydK67YRl8tL,Plàsi,"['modern indie folk', 'swedish folk pop', 'swedish indie folk']",12625,47
5gCRApTajqwbnHHPbr2Fpi,Juicy J,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2697772,77
6AWCoA4NxV0y0FlXGhW4SQ,Ayla Nova,[],143,42
01pKrlgPJhm5dB4lneYAqS,Sigma,"['dance pop', 'dancefloor dnb', 'drum and bass', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']",282696,65
3NChzMpu9exTlNPiqUQ2DE,Thrice,"['post-hardcore', 'screamo']",385426,60
3S4d3YRNGg2OhnNm3QvfhA,slenderbodies,"['indie poptimism', 'indie soul', 'vapor soul']",139229,57
42q4Ivs7tAiCZ5C7eG5q4c,Harry Chapin,"['country rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",256790,54
0Xogqa28rb9oVLSq6txZ6f,Yung Brando,['plugg'],4509,44
1iYPhIT6I5iQ6WI1XirhYQ,Massada,['nederpop'],2848,28
2JSc53B5cQ31m0xTB7JFpG,Rogue Wave,"['bay area indie', 'indie pop', 'indie rock', 'noise pop', 'oakland indie', 'stomp and holler']",105406,49
2cFrymmkijnjDg9SS92EPM,blackbear,"['pop', 'pop rap']",4491645,85
7pv0fydirVojof7Bs78qMj,DJ Plaze,[],13,38
1FIzwiROYEiAdCClC6Kvly,Rites of Spring,"['dc hardcore', 'emo', 'emo punk', 'emocore', 'post-hardcore', 'punk', 'screamo']",39525,35
3Rx4PJ7SP6unkOk5elPUK7,Money Man,"['memphis hip hop', 'rap', 'southern hip hop', 'trap']",385299,73
7qUcsMCdIHrs2LOZlmciQp,Be'lakor,"['australian death metal', 'australian metal', 'folk metal', 'melodic death metal', 'metal', 'progressive death metal']",86797,47
49e4v89VmlDcFCMyDv9wQ9,Dean Martin,"['adult standards', 'easy listening', 'lounge']",1203838,80
0dkSTkkNl8moTfylwJKvTL,Take Me To Your Best Friends House,[],3701,38
2322gLwXvyJa6PejhOWQEH,The Honeycombs,"['british invasion', 'merseybeat', 'rock-and-roll']",29721,33
76S65NHJHrNy4JTrXHP2BH,Exodus,"['death metal', 'groove metal', 'hard rock', 'metal', 'old school thrash', 'speed metal', 'thrash metal']",510045,57
6o3v1RDHCgICZ7I4y1BtJI,Los Toreros Muertos,"['latin alternative', 'latin rock', 'rock en espanol', 'spanish new wave']",147130,49
6vuD08WKtmp1yc7kQx1rBm,The Main Ingredient,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",155858,45
3mIj9lX2MWuHmhNCA7LSCW,The 1975,"['modern alternative rock', 'modern rock', 'pop', 'rock']",5247884,77
1NUOfvAhA9AvsF1ISMkgHX,Saosin,"['metalcore', 'pop punk', 'post-hardcore', 'screamo']",359944,55
3X458ddYA2YcVWuVIGGOYe,Toni Braxton,"['contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']",2945061,66
4qWnlmXWuGv2TtuxtIWlJX,BANNERS,"['indie poptimism', 'modern rock', 'pop', 'pop rock']",452551,72
6i392l38cR3uBPF0DbNs7S,Quality Control,"['hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",919447,69
1GLtl8uqKmnyCWxHmw9tL4,The Kooks,"['brighton indie', 'modern rock', 'rock']",2193637,70
7ebBg3BuRFa2satTcY8whC,Billy Lemos,['bedroom pop'],40026,52
3o6rIhI1Ahunc62U1tx6tg,Madmarcc,['atl trap'],11952,39
6Jrxnp0JgqmeUX1veU591p,Santigold,"['alternative dance', 'electropop', 'escape room', 'new rave']",621600,60
14Gi3Uph96lpNB3utkoVAD,Hard-FI,"['britpop', 'modern rock', 'new rave', 'rock']",155438,49
2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop']",9685478,79
2jw4wgixxa20jls9N3Bdpq,Havok,"['death metal', 'denver metal', 'metal', 'new wave of thrash metal', 'thrash metal']",128231,45
3MZsBdqDrRTJihTHQrO6Dq,Joji,"['alternative r&b', 'viral pop']",5195458,84
0qT79UgT5tY4yudH9VfsdT,Sum 41,"['alternative metal', 'canadian pop punk', 'canadian punk', 'nu metal', 'pop punk', 'punk', 'rock']",3258377,73
5v2GEv1pQaCp6oeOQROdKE,Gabriella Cilmi,"['australian pop', 'australian r&b']",72379,49
6I8I02n4FnolurQC9cV4Cs,Paper Beat Scissors,['canadian indie folk'],880,10
33QmoCkSqADuQEtMCysYLh,The Archies,"['brill building pop', 'bubblegum pop', 'classic canadian rock', 'folk rock', 'merseybeat', 'rock-and-roll']",96167,58
3aGFCoR8xGN6DKwvdzeSja,ILOVEMAKONNEN,"['atl hip hop', 'lgbtq+ hip hop', 'trap', 'underground hip hop']",345035,62
4tuJ0bMpJh08umKkEXKUI5,Gracie Abrams,"['alt z', 'electropop', 'indie pop', 'pop']",305383,71
5gCmQS9fhEvfPQaXXhNzuj,Blush Waves,[],162,39
6Qm9stX6XO1a4c7BXQDDgc,Fruit Bats,"['deep new americana', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'new americana', 'stomp and holler']",132877,60
5XWqRWXvnlSvQZAWoMDMXZ,Slough Feg,['us power metal'],5802,16
79qRD2IfSr3pmuYUficMWX,Beatsteaks,"['german indie', 'german pop', 'german punk', 'german punk rock', 'german rock']",291525,52
49bzE5vRBRIota4qeHtQM8,Skillet,"['alternative metal', 'christian alternative rock', 'christian music', 'christian rock']",4066133,75
6wWVKhxIU2cEi0K81v7HvP,Rammstein,"['alternative metal', 'german metal', 'industrial', 'industrial metal', 'industrial rock', 'neue deutsche harte', 'nu metal']",6598759,79
1GWV70Reko15eV2nHCm0bM,The Blue Nile,"['art rock', 'dream pop', 'melancholia', 'new romantic', 'new wave', 'new wave pop', 'scottish new wave', 'sophisti-pop', 'synthpop']",53531,46
1Tp7C6LzxZe9Mix6rn4zbI,Wilderado,"['deep new americana', 'indie folk', 'modern rock', 'stomp and holler']",55667,57
2yaixhgm3yXxjhJAH8SZy3,Freddie Jackson,"['contemporary r&b', 'funk', 'motown', 'neo soul', 'new jack swing', 'post-disco', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",519099,50
0NmYchKQ8JIR9QHYJA0FRe,Overkill,"['death metal', 'groove metal', 'hard rock', 'metal', 'old school thrash', 'speed metal', 'thrash metal']",418958,47
3FrsGZO0uosIs2Vn2TJhQY,Hellhammer,"['black metal', 'black thrash', 'death metal', 'metal', 'swiss metal']",63107,30
2BTZIqw0ntH9MvilQ3ewNY,Cyndi Lauper,"['mellow gold', 'new wave pop', 'permanent wave', 'soft rock']",1818717,72
6nS5roXSAGhTGr34W6n7Et,Disclosure,"['house', 'pop', 'uk dance']",1976900,76
4AGNJdJiVltImYk1UTLE0K,Sports,"['indie garage rock', 'tulsa indie']",110188,56
7xBGi7Eign0fX7jGQj5KlJ,GRACEY,"['alt z', 'uk pop']",26230,59
2O8VlquQPITO4tT3SWs95W,Brenda Russell,"['smooth jazz', 'urban contemporary']",49146,46
4W48hZAnAHVOC2c8WH8pcq,The Temper Trap,"['alternative dance', 'australian indie', 'indie rock', 'modern rock', 'pop rock']",630417,63
4sy5qWfwUwpGYBnCKnwfcW,Heaven Shall Burn,"['german melodeath', 'german metalcore', 'melodic death metal', 'melodic metalcore', 'metalcore']",216980,51
3i9hP422d2KMjaupTzBNVS,The Spencer Davis Group,"['blues rock', 'british blues', 'british invasion', 'bubblegum pop', 'classic rock', 'classic uk pop', 'folk rock', 'merseybeat', 'protopunk', 'psychedelic rock', 'rock', 'rock-and-roll']",219734,55
1niMQvL46zqZ7kHrfqFZNA,Het,['nederpop'],211,16
7bp2mrTNmrjp69DS3EKL4K,Crazy Elephant,['bubblegum pop'],1353,28
6gkWznnJkdkwRPVcmnrays,Sister Sledge,"['dance pop', 'disco', 'philly soul', 'post-disco', 'quiet storm', 'soul']",483919,64
1m0B9ak05G0jqDY4ACLhQu,DOWN,"['alternative metal', 'groove metal', 'hard rock', 'louisiana metal', 'metal', 'nu metal', 'rock', 'sludge metal', 'southern metal', 'stoner metal', 'supergroup']",314788,49
5krkohEVJYw0qoB5VWwxaC,The Black Crowes,"['album rock', 'alternative rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'jam band', 'mellow gold', 'pop rock', 'rock', 'southern rock']",578596,63
3pulcT2wt7FEG10lQlqDJL,Amon Amarth,"['alternative metal', 'death metal', 'melodic death metal', 'metal', 'power metal', 'swedish death metal', 'swedish melodeath', 'swedish metal', 'tolkien metal', 'viking metal']",844434,63
7IQwKCAaA9LPTctkNr3QmQ,Chico Rocket,[],104,45
7giUHu5pv6YTZgSkxxCcgh,Edward Sharpe & The Magnetic Zeros,"['double drumming', 'indie folk', 'la indie', 'modern rock', 'stomp and holler']",976427,65
2JDEtAc1gGiAbCvjUnK2iZ,Huntress,"['gaian doom', 'retro metal', 'slayer']",25329,27
6bVRNVg2f91pCAyKnrIOW0,ICYTWAT,"['phonk', 'underground hip hop', 'vapor trap']",99746,53
19eLuQmk9aCobbVDHc6eek,Louis Armstrong,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'swing', 'vocal jazz']",2403519,75
1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,"['dance pop', 'pop', 'post-teen pop']",8004485,80
4XzpwlfkxNpig7JhxSJxTn,SÁBADA,[],28,35
35YNL4wwv11ZkmeWWL51y7,We Are Scientists,"['alternative dance', 'dance-punk', 'indie rock', 'modern rock', 'new rave']",204147,48
13Kn0OI9oXhBDXClb1hGy3,Rita Marley,"['reggae', 'roots reggae']",60986,40
0ECwFtbIWEVNwjlrfc6xoL,Eagles,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",7407075,78
0MLKfDfrr2LvUqZxBvYLTv,Strata,"['alternative metal', 'nu metal']",8885,29
5he5w2lnU9x7JFhnwcekXX,Skrillex,"['brostep', 'complextro', 'edm', 'electro']",7948977,81
17MbhJOaaPHuWnRaWU9xkc,Decapitated,"['brutal death metal', 'death metal', 'polish death metal', 'polish metal', 'technical death metal', 'technical groove metal']",165988,46
1so07AHiowjXxc3KVUqp76,Gary Hoey,"['neo classical metal', 'shred']",14097,40
5zGAO6ipyTM07LTLR89lNk,Hightown Parade,['nwocr'],820,21
5CiGnKThu5ctn9pBxv7DGa,benny blanco,"['electropop', 'pop', 'pop rap']",849326,76
5UqTO8smerMvxHYA5xsXb6,Sonic Youth,"['alternative rock', 'art rock', 'indie rock', 'new wave', 'noise pop', 'noise rock', 'post-punk', 'rock']",846321,62
1qXuwKQR0iK6HBmJO3n0SZ,Castro,"['folk-pop', 'indiecoustica']",6506,36
7oPgCQqMMXEXrNau5vxYZP,Tracy Chapman,"['folk', 'lilith', 'singer-songwriter', ""women's music""]",1240806,71
1fpemL1wk3ZyXVfpzlVEkL,Kyan,['uk contemporary r&b'],13651,45
7spLPNSfl7XOyBemar1Cqn,KOKO,[],2199,35
09dDdtfi4mWLdC2BHOrIrl,Terry Jacks,['classic uk pop'],22750,48
5OgSr6wQteRu9jek5JvnDQ,Coasts,"['indie poptimism', 'indie surf', 'modern alternative rock']",89376,40
2xiIXseIJcq3nG7C8fHeBj,Three Days Grace,"['alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'post-grunge']",4883026,77
4sw1fHktKBWUVIoSUGGxrT,DJ Rell,[],7717,46
6AKCBSUKBnt6AEFpeYNBRN,Electric Johnny and his Sk...,['indorock'],107,3
6AJ9HQ2Ptp1WWEfBFvR5fF,Arkona,"['folk metal', 'medieval folk', 'russian folk metal', 'russian metal', 'slavic folk metal', 'slavic metal']",97050,38
25uiPmTg16RbhZWAqwLBy5,Charli XCX,"['art pop', 'candy pop', 'dance pop', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'uk pop']",2493009,80
3KG8t3rIqQX1sr97EPUL41,Half Moon Bay,[],857,30
77gMBvQ2frbQAPyCeoYGm7,Lakeyah,"['pop r&b', 'pop rap']",55213,58
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",5357178,81
0fDF0jjmdouCIeWhNnblwV,Buckethead,"['funk metal', 'instrumental rock', 'neo classical metal', 'shred']",301369,54
5L1lO4eRHmJ7a0Q6csE5cT,LISA,['k-pop'],1672624,83
4BYxqVkZyFjtik7crYLg5Q,Chris Young,"['contemporary country', 'country', 'country road', 'modern country rock']",2374082,71
6O74knDqdv3XaWtkII7Xjp,Boyz II Men,"['boy band', 'contemporary r&b', 'new jack swing', 'r&b', 'urban contemporary']",2309642,70
23ajwxFk5RBpPERZrcjHUr,Eclipse,['swedish melodic rock'],47907,52
78OAtwN3XpjMcjibnF2Kw5,David Lee Murphy,"['contemporary country', 'country', 'country road', 'country rock', 'modern country rock']",242110,61
0GDGKpJFhVpcjIGF8N6Ewt,Gojira,"['alternative metal', 'french death metal', 'french metal', 'metal', 'nu metal', 'progressive groove metal']",899742,66
4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,"['bedroom pop', 'electropop', 'indie pop', 'pop']",4513224,82
7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,"['bedroom pop', 'pop']",3490943,80
2P560DaOMNDUACoH8ZhOCR,The Jam,"['mod revival', 'new wave', 'new wave pop', 'punk', 'rock', 'ska']",584587,62
5a2EaR3hamoenG9rDuVn8j,Prince,"['funk', 'funk rock', 'minneapolis sound', 'synth funk']",5698345,73
5rScKX1Sh1U67meeUyTGwk,Michelle Branch,"['candy pop', 'dance pop', 'lilith', 'neo mellow', 'pop rock', 'post-teen pop']",518765,61
5c9uFWpZY2MTlk7Rft0tgp,Janis Ian,"['classic uk pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter']",107463,48
3AVfmawzu83sp94QW7CEGm,Astrid S,"['alt z', 'dance pop', 'electropop', 'norwegian pop', 'pop', 'post-teen pop', 'tropical house']",1018268,72
7j1asNU2p73kg81enrHXDb,Pancake Cult,[],69,33
2Mf6MBoMOgpxxm3QuH9Tk4,Camylio,"['alt z', 'gen z singer-songwriter']",262392,57
26cMerAxjx9GedFt0lMDjm,Bella Poarch,[],653044,71
06KgaEpSluofkcChSo7TNr,The Smithereens,"['beatlesque', 'jangle pop', 'new jersey indie', 'new wave', 'pop rock', 'power pop']",69111,42
1aX2dmV8XoHYCOQRxjPESG,The Human League,"['art rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'soft rock', 'sophisti-pop', 'synthpop']",847919,64
77ZSVx5tJdeJdJsdJ3z2UX,The American Breed,['bubblegum pop'],729,29
2utNxkLhreF1oIfO8kQT3q,Manfred Mann's Earth Band,"['album rock', 'art rock', 'british blues', 'classic rock', 'hard rock', 'progressive rock', 'symphonic rock']",318262,58
2Hjj68yyUPiC0HKEOigcEp,Jesse McCartney,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'urban contemporary', 'viral pop']",849559,64
0mXTJETA4XUa12MmmXxZJh,Eddie Vedder,"['acoustic rock', 'permanent wave', 'rock']",1312771,66
6nKqt1nbSBEq3iUXD1Xgz8,Petula Clark,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic uk pop', 'folk rock', 'lounge', 'mellow gold', 'merseybeat', 'rock-and-roll', 'soft rock']",239448,53
2Mhi3jfuRSdbVZPdjqsnnN,Dr. Hook,"['adult standards', 'bubblegum pop', 'classic rock', 'classic uk pop', 'country rock', 'folk rock', 'mellow gold', 'soft rock']",389446,61
2C8mKwk3z5DtqLcSwUdYJ9,Marc Cohn,['mellow gold'],74931,57
5l8VQNuIg0turYE1VtM9zV,Leonard Cohen,"['canadian singer-songwriter', 'folk', 'folk rock', 'melancholia', 'permanent wave', 'singer-songwriter']",2569025,68
450iujbtN6XgiA9pv6fVZz,Razorlight,"['britpop', 'modern rock', 'rock']",465750,61
100sLnojEpcadRx4edEBA6,Zella Day,"['alt z', 'electropop', 'gauze pop', 'indie poptimism', 'pop']",392874,63
2vd2HnNh4pdYa9gDVHFjEu,As I Lay Dying,"['alternative metal', 'christian metal', 'melodic metalcore', 'metalcore', 'nu metal']",792163,62
4rrREidHij6ur463pe2p3k,Stria,['hard alternative'],2543,0
67FB4n52MgexGQIG8s0yUH,Lola Young,['uk pop'],18569,47
3GBPw9NK25X1Wt2OUvOwY3,Jack Johnson,['neo mellow'],3273923,77
6wU099wsnfSuP0lxWc0jgt,Sly Fox,[],2830,34
2UocIcNiHj5n4tj1CnBzRq,Barbara Lewis,"['brill building pop', 'classic soul', 'motown', 'rhythm and blues', 'soul', 'souldies', 'southern soul']",51215,45
6CWTBjOJK75cTE8Xv8u1kj,Feist,"['canadian indie', 'canadian pop', 'indie pop']",658457,63
5Tic1bWAbmRoLrqaJ5SxU2,Michael Nesmith,"['classic uk pop', 'country rock', 'folk rock']",13476,34
7ixzNQXQ64I2ayrtyhlF7i,Transviolet,"['alt z', 'electropop', 'indie electropop', 'indie pop', 'indie poptimism', 'metropopolis', 'pop', 'vapor soul']",165579,50
1Q3xk1O4cQZ6uEOIEkOgvi,Liam Mogan,[],7121,11
0b3fYxnG6tlR0zLtBJd8DF,DANGERDOOM,"['alternative hip hop', 'hip hop']",174434,53
2koMWjvRRF0cOpJnjhdKx0,Autograph,"['album rock', 'glam metal', 'hard rock']",160588,48
4X42BfuhWCAZ2swiVze9O0,Steven Wilson,"['art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",320979,54
5DpSoH5zCXNRqYai7pmcGG,Yngwie Malmsteen,"['album rock', 'hard rock', 'instrumental rock', 'metal', 'metal guitar', 'neo classical metal', 'power metal', 'rock', 'shred', 'swedish hard rock']",328073,52
5gYZraqDisF60MICASfpWe,Glenn Close,[],4718,46
5lKZWd6HiSCLfnDGrq9RAm,Leona Lewis,"['british soul', 'dance pop', 'europop', 'neo mellow', 'pop', 'post-teen pop', 'talent show', 'urban contemporary']",3047033,74
